Date,Close,Open,High,Low,Change %
2014-04-04,141.53,142.53,142.65,141.33,-0.74%
2014-04-07,141.68,141.48,141.92,141.08,0.11%
2014-04-08,140.47,141.64,141.75,140.03,-0.85%
2014-04-09,141.31,140.41,141.36,140.39,0.60%
2014-04-10,141.01,141.27,141.58,140.55,-0.21%
2014-04-11,141.10,140.95,141.56,140.59,0.06%
2014-04-14,140.75,140.50,141.00,140.36,-0.25%
2014-04-15,140.81,140.69,140.94,140.18,0.04%
2014-04-16,141.25,140.76,141.78,140.59,0.31%
2014-04-17,141.45,141.22,141.65,140.95,0.14%
2014-04-18,141.49,141.41,141.71,141.33,0.03%
2014-04-21,141.54,141.50,141.84,141.34,0.04%
2014-04-22,141.67,141.50,141.82,141.16,0.09%
2014-04-23,141.68,141.63,142.01,141.13,0.01%
2014-04-24,141.53,141.66,141.84,141.00,-0.11%
2014-04-25,141.33,141.47,141.80,140.97,-0.14%
2014-04-28,141.96,141.28,142.18,140.95,0.45%
2014-04-29,141.75,141.92,142.52,141.54,-0.15%
2014-04-30,141.81,141.71,142.19,141.08,0.04%
2014-05-01,141.94,141.76,142.04,141.60,0.09%
2014-05-02,141.74,141.90,142.38,141.59,-0.14%
2014-05-05,141.73,141.64,141.98,141.24,-0.01%
2014-05-06,141.62,141.68,142.13,141.30,-0.08%
2014-05-07,141.78,141.60,142.03,141.10,0.11%
2014-05-08,140.70,141.74,142.38,140.47,-0.76%
2014-05-09,140.17,140.67,140.86,139.84,-0.38%
2014-05-12,140.49,139.84,140.67,139.84,0.23%
2014-05-13,140.14,140.45,140.98,139.93,-0.25%
2014-05-14,139.74,140.11,140.32,139.40,-0.29%
2014-05-15,139.27,139.72,139.89,138.93,-0.34%
2014-05-16,139.03,139.23,139.50,138.74,-0.17%
2014-05-19,139.15,139.09,139.30,138.57,0.09%
2014-05-20,138.84,139.11,139.34,138.49,-0.22%
2014-05-21,138.75,138.81,138.95,138.09,-0.06%
2014-05-22,138.93,138.68,139.16,138.59,0.13%
2014-05-23,139.03,138.89,139.06,138.55,0.07%
2014-05-26,139.13,138.92,139.14,138.68,0.07%
2014-05-27,139.06,139.08,139.42,138.77,-0.05%
2014-05-28,138.42,139.01,139.15,138.23,-0.46%
2014-05-29,138.46,138.37,138.56,137.92,0.03%
2014-05-30,138.75,138.43,138.89,138.03,0.21%
2014-06-02,139.21,138.77,139.38,138.61,0.33%
2014-06-03,139.69,139.18,139.81,139.05,0.34%
2014-06-04,139.72,139.68,139.98,139.49,0.02%
2014-06-05,139.87,139.71,140.02,138.63,0.11%
2014-06-06,139.81,139.84,140.00,139.33,-0.04%
2014-06-09,139.38,139.81,140.11,139.20,-0.31%
2014-06-10,138.68,139.35,139.44,138.41,-0.50%
2014-06-11,138.15,138.63,138.69,137.81,-0.38%
2014-06-12,137.87,138.11,138.39,137.67,-0.20%
2014-06-13,138.23,137.81,138.58,137.70,0.26%
2014-06-16,138.25,138.10,138.31,137.65,0.01%
2014-06-17,138.37,138.21,138.56,138.13,0.09%
2014-06-18,138.57,138.35,138.88,138.28,0.14%
2014-06-19,138.72,138.55,138.92,138.37,0.11%
2014-06-20,138.81,138.72,138.91,138.48,0.06%
2014-06-23,138.70,138.74,138.91,138.22,-0.08%
2014-06-24,138.74,138.66,138.93,138.40,0.03%
2014-06-25,138.85,138.73,138.94,138.50,0.08%
2014-06-26,138.48,138.82,138.86,137.87,-0.27%
2014-06-27,138.37,138.45,138.53,137.93,-0.08%
2014-06-30,138.74,138.43,138.81,138.05,0.27%
2014-07-01,138.88,138.72,139.14,138.63,0.10%
2014-07-02,139.05,138.87,139.11,138.49,0.12%
2014-07-03,139.09,138.98,139.51,138.90,0.03%
2014-07-04,138.83,139.07,139.17,138.53,-0.19%
2014-07-07,138.56,138.76,138.88,138.39,-0.19%
2014-07-08,138.28,138.52,138.65,138.07,-0.20%
2014-07-09,138.68,138.25,138.79,138.08,0.29%
2014-07-10,137.93,138.65,138.74,137.45,-0.54%
2014-07-11,137.97,137.87,138.08,137.61,0.03%
2014-07-14,138.30,137.87,138.49,137.76,0.24%
2014-07-15,138.00,138.27,138.44,137.83,-0.22%
2014-07-16,137.53,137.96,138.10,137.44,-0.34%
2014-07-17,136.86,137.48,137.58,136.76,-0.49%
2014-07-18,137.06,136.84,137.31,136.66,0.15%
2014-07-21,137.13,137.13,137.17,136.83,0.05%
2014-07-22,136.63,137.11,137.36,136.53,-0.36%
2014-07-23,136.65,136.59,136.80,136.35,0.01%
2014-07-24,137.08,136.60,137.20,136.30,0.31%
2014-07-25,136.78,137.07,137.30,136.60,-0.22%
2014-07-28,136.91,136.64,136.96,136.57,0.10%
2014-07-29,136.95,136.88,137.13,136.71,0.03%
2014-07-30,137.71,136.91,137.89,136.77,0.55%
2014-07-31,137.63,137.68,137.87,137.44,-0.06%
2014-08-01,137.83,137.60,138.07,137.50,0.15%
2014-08-04,137.70,137.73,137.94,137.37,-0.09%
2014-08-05,137.23,137.67,137.74,137.03,-0.34%
2014-08-06,136.65,137.19,137.28,136.13,-0.42%
2014-08-07,136.44,136.62,137.17,136.21,-0.15%
2014-08-08,136.88,136.41,136.97,135.68,0.32%
2014-08-11,136.80,136.76,137.07,136.55,-0.06%
2014-08-12,136.71,136.77,136.90,136.31,-0.07%
2014-08-13,136.89,136.70,137.20,136.57,0.13%
2014-08-14,136.92,136.84,137.29,136.74,0.02%
2014-08-15,137.16,136.90,137.65,136.73,0.18%
2014-08-18,137.06,137.01,137.28,136.73,-0.07%
2014-08-19,137.07,137.04,137.18,136.74,0.01%
2014-08-20,137.58,137.03,137.72,136.95,0.37%
2014-08-21,137.91,137.54,137.98,137.41,0.24%
2014-08-22,137.66,137.88,138.05,137.26,-0.18%
2014-08-25,137.27,137.36,138.06,137.05,-0.28%
2014-08-26,137.05,137.24,137.46,136.96,-0.16%
2014-08-27,137.03,137.03,137.32,136.70,-0.01%
2014-08-28,136.73,137.03,137.24,136.36,-0.22%
2014-08-29,136.68,136.66,137.24,136.54,-0.04%
2014-09-01,137.01,136.69,137.08,136.60,0.24%
2014-09-02,138.00,136.99,138.12,136.89,0.72%
2014-09-03,137.83,137.96,138.29,137.63,-0.12%
2014-09-04,136.28,137.76,138.03,135.92,-1.12%
2014-09-05,136.11,136.22,136.63,135.73,-0.12%
2014-09-08,136.75,135.98,137.03,135.74,0.47%
2014-09-09,137.39,136.72,137.56,136.58,0.47%
2014-09-10,138.01,137.33,138.21,137.25,0.45%
2014-09-11,138.45,137.99,138.55,137.69,0.32%
2014-09-12,139.16,138.43,139.22,138.18,0.51%
2014-09-15,138.70,139.13,139.26,138.41,-0.33%
2014-09-16,138.83,138.67,138.99,138.48,0.09%
2014-09-17,139.45,138.83,139.65,138.71,0.45%
2014-09-18,140.49,139.42,140.56,139.11,0.75%
2014-09-19,139.89,140.40,141.28,139.63,-0.43%
2014-09-22,139.87,139.89,140.23,139.58,-0.01%
2014-09-23,139.90,139.81,140.27,139.21,0.02%
2014-09-24,139.33,139.86,139.98,138.93,-0.41%
2014-09-25,138.66,139.30,139.73,138.39,-0.48%
2014-09-26,138.62,138.64,139.12,138.34,-0.03%
2014-09-29,138.88,138.60,139.17,138.45,0.19%
2014-09-30,138.52,138.83,138.96,137.89,-0.26%
2014-10-01,137.47,138.48,138.84,137.35,-0.76%
2014-10-02,137.36,137.44,137.75,136.81,-0.08%
2014-10-03,137.40,137.32,138.24,137.05,0.03%
2014-10-06,137.68,137.28,137.82,136.99,0.20%
2014-10-07,136.88,137.63,137.79,136.52,-0.58%
2014-10-08,137.63,136.85,137.95,136.60,0.55%
2014-10-09,136.86,137.61,137.88,136.57,-0.56%
2014-10-10,135.97,136.84,137.12,135.79,-0.65%
2014-10-13,136.28,135.85,136.37,135.50,0.23%
2014-10-14,135.52,136.22,136.59,134.99,-0.56%
2014-10-15,135.98,135.49,136.10,135.09,0.34%
2014-10-16,136.21,135.93,136.35,134.09,0.17%
2014-10-17,136.40,136.14,136.73,135.69,0.14%
2014-10-20,136.89,136.45,137.04,136.23,0.36%
2014-10-21,136.05,136.86,137.00,135.64,-0.61%
2014-10-22,135.52,136.04,136.23,135.37,-0.39%
2014-10-23,136.92,135.51,137.06,135.16,1.03%
2014-10-24,137.04,136.88,137.11,136.44,0.09%
2014-10-27,136.91,137.11,137.48,136.54,-0.09%
2014-10-28,137.73,136.89,137.81,136.82,0.60%
2014-10-29,137.56,137.71,138.05,137.20,-0.12%
2014-10-30,137.75,137.51,138.09,137.00,0.14%
2014-10-31,140.68,137.72,140.85,137.63,2.13%
2014-11-03,142.36,140.71,142.60,140.35,1.19%
2014-11-04,142.51,142.32,142.66,141.65,0.11%
2014-11-05,143.15,142.47,143.48,142.29,0.45%
2014-11-06,142.57,143.12,144.23,142.13,-0.41%
2014-11-07,142.65,142.54,143.04,141.96,0.06%
2014-11-10,142.66,142.61,142.94,142.04,0.01%
2014-11-11,144.44,142.64,144.53,142.53,1.25%
2014-11-12,143.65,144.40,144.72,143.30,-0.55%
2014-11-13,144.42,143.62,144.65,143.51,0.54%
2014-11-14,145.62,144.37,145.88,144.26,0.83%
2014-11-17,145.23,145.66,146.53,144.73,-0.27%
2014-11-18,146.52,145.21,146.73,145.12,0.89%
2014-11-19,148.12,146.50,148.31,146.32,1.09%
2014-11-20,148.24,148.05,149.16,147.83,0.08%
2014-11-21,145.97,148.17,148.46,145.65,-1.53%
2014-11-24,147.16,145.75,147.34,145.53,0.82%
2014-11-25,147.17,147.14,147.39,146.24,0.01%
2014-11-26,147.24,147.16,147.44,146.44,0.05%
2014-11-27,146.74,147.21,147.28,146.38,-0.34%
2014-11-28,147.73,146.72,148.05,146.71,0.67%
2014-12-01,147.64,147.82,148.17,147.04,-0.06%
2014-12-02,147.62,147.62,148.25,147.38,-0.01%
2014-12-03,147.48,147.57,147.95,146.98,-0.09%
2014-12-04,148.28,147.45,148.97,147.25,0.54%
2014-12-05,149.18,148.28,149.55,148.20,0.61%
2014-12-08,148.66,149.08,149.76,148.13,-0.35%
2014-12-09,148.12,148.64,148.89,146.76,-0.36%
2014-12-10,146.63,148.10,148.29,146.45,-1.01%
2014-12-11,147.28,146.59,148.88,146.37,0.44%
2014-12-12,148.05,147.26,148.25,146.90,0.52%
2014-12-15,146.55,148.07,148.49,146.22,-1.01%
2014-12-16,145.64,146.50,147.06,144.92,-0.62%
2014-12-17,146.45,145.59,146.81,145.30,0.56%
2014-12-18,146.00,146.41,146.78,145.56,-0.31%
2014-12-19,146.13,145.97,146.76,145.90,0.09%
2014-12-22,146.84,146.08,147.15,145.83,0.49%
2014-12-23,146.91,146.81,147.16,146.67,0.05%
2014-12-24,146.95,146.89,147.19,146.39,0.03%
2014-12-25,146.79,146.91,147.24,146.56,-0.11%
2014-12-26,146.61,146.76,147.11,146.43,-0.12%
2014-12-29,146.64,146.55,147.25,146.44,0.02%
2014-12-30,145.26,146.60,146.77,144.71,-0.94%
2014-12-31,144.81,145.19,145.59,144.72,-0.31%
2015-01-01,145.00,144.79,145.10,144.69,0.13%
2015-01-02,144.63,144.96,145.37,144.11,-0.26%
2015-01-05,142.76,144.60,144.69,142.27,-1.29%
2015-01-06,140.77,142.74,142.80,140.69,-1.39%
2015-01-07,141.19,140.75,141.68,140.32,0.30%
2015-01-08,141.11,141.16,141.73,140.66,-0.06%
2015-01-09,140.35,141.09,141.43,140.14,-0.54%
2015-01-12,140.05,140.28,140.93,139.71,-0.21%
2015-01-13,138.83,140.01,140.51,138.27,-0.87%
2015-01-14,138.34,138.83,138.93,136.94,-0.35%
2015-01-15,135.10,138.31,138.84,134.91,-2.34%
2015-01-16,136.10,135.09,136.25,134.77,0.74%
2015-01-19,136.45,136.03,136.87,135.11,0.26%
2015-01-20,137.23,136.41,137.67,136.36,0.57%
2015-01-21,136.95,137.20,137.36,135.78,-0.20%
2015-01-22,134.68,136.90,137.33,134.19,-1.66%
2015-01-23,132.00,134.64,135.10,130.89,-1.99%
2015-01-26,133.13,131.51,133.71,130.12,0.86%
2015-01-27,134.16,133.10,134.23,132.45,0.77%
2015-01-28,132.69,134.14,134.40,132.43,-1.10%
2015-01-29,133.91,132.64,134.11,132.32,0.92%
2015-01-30,132.59,133.86,134.22,132.31,-0.99%
2015-02-02,133.38,132.50,133.63,131.95,0.60%
2015-02-03,134.99,133.36,135.24,132.36,1.21%
2015-02-04,133.06,134.94,135.41,132.50,-1.43%
2015-02-05,134.89,133.01,135.20,132.49,1.38%
2015-02-06,134.63,134.84,135.23,133.63,-0.19%
2015-02-09,134.35,134.81,135.02,133.63,-0.21%
2015-02-10,135.20,134.32,135.35,133.99,0.63%
2015-02-11,136.53,135.17,136.74,134.98,0.98%
2015-02-12,135.81,136.48,136.70,134.77,-0.53%
2015-02-13,135.21,135.80,136.09,135.12,-0.44%
2015-02-16,134.54,135.16,135.60,133.95,-0.50%
2015-02-17,136.11,134.49,136.28,133.90,1.17%
2015-02-18,135.39,136.03,136.15,134.81,-0.53%
2015-02-19,135.20,135.36,135.94,134.91,-0.14%
2015-02-20,135.46,135.18,135.92,133.51,0.19%
2015-02-23,134.65,135.46,136.00,134.39,-0.60%
2015-02-24,134.94,134.61,135.66,134.48,0.22%
2015-02-25,135.04,134.90,135.25,134.52,0.07%
2015-02-26,133.72,135.04,135.38,133.50,-0.98%
2015-02-27,133.83,133.69,134.33,133.40,0.08%
2015-03-02,134.36,133.68,134.62,133.54,0.40%
2015-03-03,133.81,134.31,134.47,133.62,-0.41%
2015-03-04,132.59,133.78,133.91,132.36,-0.91%
2015-03-05,132.53,132.54,133.63,132.06,-0.05%
2015-03-06,131.05,132.47,132.58,130.85,-1.12%
2015-03-09,131.49,130.82,131.82,130.66,0.34%
2015-03-10,129.59,131.46,131.89,129.43,-1.44%
2015-03-11,128.09,129.57,129.97,127.59,-1.16%
2015-03-12,129.01,128.07,129.05,127.60,0.72%
2015-03-13,127.40,128.98,129.08,126.85,-1.25%
2015-03-16,128.24,127.35,128.82,126.93,0.66%
2015-03-17,128.62,128.19,129.17,128.04,0.30%
2015-03-18,130.51,128.59,131.54,128.22,1.47%
2015-03-19,128.78,130.48,130.79,128.33,-1.33%
2015-03-20,129.90,128.74,130.72,128.59,0.87%
2015-03-23,131.06,130.06,131.37,129.24,0.89%
2015-03-24,130.85,131.04,131.54,130.30,-0.16%
2015-03-25,131.11,130.80,131.46,130.54,0.20%
2015-03-26,129.74,131.05,131.16,129.49,-1.04%
2015-03-27,129.72,129.70,130.45,128.96,-0.02%
2015-03-30,130.08,129.66,130.22,129.25,0.28%
2015-03-31,128.91,130.05,130.28,128.57,-0.90%
2015-04-01,128.92,128.87,129.50,128.36,0.01%
2015-04-02,130.30,128.87,130.52,128.56,1.07%
2015-04-03,130.61,130.25,131.63,129.96,0.24%
2015-04-06,130.57,130.71,131.32,130.40,-0.03%
2015-04-07,130.07,130.50,131.06,129.93,-0.38%
2015-04-08,129.52,130.04,130.39,129.34,-0.42%
2015-04-09,128.54,129.49,129.80,128.19,-0.76%
2015-04-10,127.49,128.50,128.81,127.15,-0.82%
2015-04-13,126.96,127.41,127.88,126.51,-0.42%
2015-04-14,127.19,126.89,127.67,126.05,0.18%
2015-04-15,127.33,127.17,127.51,126.22,0.11%
2015-04-16,128.07,127.27,128.61,126.69,0.58%
2015-04-17,128.51,128.03,128.77,127.73,0.34%
2015-04-20,128.01,128.65,128.86,127.56,-0.39%
2015-04-21,128.47,127.95,128.81,127.40,0.36%
2015-04-22,128.62,128.42,128.97,128.14,0.12%
2015-04-23,129.47,128.58,129.73,127.82,0.66%
2015-04-24,129.38,129.40,130.15,128.78,-0.07%
2015-04-27,129.62,129.34,130.03,128.96,0.19%
2015-04-28,130.54,129.65,130.71,129.31,0.71%
2015-04-29,132.51,130.49,132.93,130.21,1.51%
2015-04-30,133.98,132.45,134.55,131.26,1.11%
2015-05-01,134.62,133.91,135.29,133.84,0.48%
2015-05-04,133.91,134.54,134.78,133.64,-0.53%
2015-05-05,134.09,133.85,134.51,133.06,0.13%
2015-05-06,135.63,134.01,135.76,133.94,1.15%
2015-05-07,134.90,135.56,136.03,134.16,-0.54%
2015-05-08,134.24,134.88,135.62,134.05,-0.49%
2015-05-11,133.94,134.06,134.25,133.44,-0.22%
2015-05-12,134.43,133.93,135.32,133.71,0.37%
2015-05-13,135.33,134.39,135.55,134.17,0.67%
2015-05-14,135.97,135.31,136.47,135.14,0.47%
2015-05-15,136.62,135.90,136.84,135.64,0.48%
2015-05-18,135.78,136.53,136.97,135.53,-0.61%
2015-05-19,134.56,135.75,135.87,133.91,-0.90%
2015-05-20,134.62,134.55,134.91,133.86,0.04%
2015-05-21,134.50,134.59,135.38,134.18,-0.09%
2015-05-22,133.92,134.48,135.38,133.68,-0.43%
2015-05-25,133.44,133.65,133.87,133.21,-0.36%
2015-05-26,133.85,133.43,134.56,133.05,0.31%
2015-05-27,134.86,133.80,135.05,133.73,0.75%
2015-05-28,135.72,134.82,135.88,134.70,0.64%
2015-05-29,136.41,135.66,136.52,135.38,0.51%
2015-06-01,136.35,136.34,136.64,135.09,-0.04%
2015-06-02,138.44,136.31,138.87,136.05,1.53%
2015-06-03,140.06,138.37,140.18,138.00,1.17%
2015-06-04,139.78,140.02,141.07,139.50,-0.20%
2015-06-05,139.61,139.74,140.73,138.97,-0.12%
2015-06-08,140.56,139.57,140.77,138.99,0.68%
2015-06-09,140.30,140.54,141.02,139.33,-0.18%
2015-06-10,138.95,140.27,140.72,138.38,-0.96%
2015-06-11,138.94,138.89,139.55,138.51,-0.01%
2015-06-12,139.05,138.89,139.35,137.94,0.08%
2015-06-15,139.26,138.48,139.35,138.00,0.15%
2015-06-16,138.75,139.24,140.01,138.21,-0.37%
2015-06-17,139.94,138.72,140.50,138.62,0.86%
2015-06-18,139.69,139.91,140.71,139.45,-0.18%
2015-06-19,139.27,139.66,140.07,138.88,-0.30%
2015-06-22,139.92,139.35,140.67,139.22,0.47%
2015-06-23,138.46,139.87,140.05,138.16,-1.04%
2015-06-24,138.78,138.43,139.16,138.22,0.23%
2015-06-25,138.51,138.74,138.92,137.61,-0.19%
2015-06-26,138.30,138.49,138.70,137.76,-0.15%
2015-06-29,137.69,135.39,138.16,133.75,-0.44%
2015-06-30,136.44,137.66,137.80,135.84,-0.91%
2015-07-01,136.16,136.43,137.44,135.97,-0.21%
2015-07-02,136.42,136.11,137.39,135.99,0.19%
2015-07-03,136.50,136.38,136.87,135.88,0.06%
2015-07-06,135.53,133.73,136.07,133.63,-0.71%
2015-07-07,134.94,135.47,135.74,133.46,-0.44%
2015-07-08,133.73,134.91,135.05,133.25,-0.90%
2015-07-09,133.94,133.64,135.08,133.25,0.16%
2015-07-10,137.05,133.90,137.32,133.76,2.32%
2015-07-13,135.83,136.24,137.83,135.36,-0.89%
2015-07-14,135.86,135.79,136.40,135.24,0.02%
2015-07-15,135.52,135.80,136.41,135.30,-0.25%
2015-07-16,135.03,135.48,135.88,134.70,-0.36%
2015-07-17,134.36,134.98,135.27,134.27,-0.50%
2015-07-20,134.54,134.37,135.09,134.29,0.13%
2015-07-21,135.50,134.49,135.79,134.44,0.71%
2015-07-22,135.53,135.45,135.66,134.81,0.02%
2015-07-23,136.09,135.43,136.55,135.36,0.41%
2015-07-24,136.00,136.04,136.33,135.48,-0.07%
2015-07-27,136.72,135.81,137.17,135.69,0.53%
2015-07-28,136.66,136.66,136.99,136.31,-0.04%
2015-07-29,136.16,136.63,137.14,135.93,-0.37%
2015-07-30,135.73,136.12,136.51,135.49,-0.32%
2015-07-31,136.19,135.70,137.35,135.53,0.34%
2015-08-03,135.82,135.90,136.49,135.55,-0.27%
2015-08-04,135.36,135.79,136.21,135.23,-0.34%
2015-08-05,136.21,135.30,136.26,134.94,0.63%
2015-08-06,136.28,136.21,136.51,135.76,0.05%
2015-08-07,136.26,136.25,136.80,135.51,-0.01%
2015-08-10,137.34,136.21,137.44,136.06,0.79%
2015-08-11,138.15,137.27,138.40,136.75,0.59%
2015-08-12,138.57,138.10,138.88,137.98,0.30%
2015-08-13,138.72,138.56,138.88,138.04,0.11%
2015-08-14,138.07,138.69,138.87,137.89,-0.47%
2015-08-17,137.80,138.04,138.42,137.54,-0.20%
2015-08-18,137.11,137.75,137.94,137.00,-0.50%
2015-08-19,137.67,137.08,137.89,137.03,0.41%
2015-08-20,138.72,137.61,138.78,137.57,0.76%
2015-08-21,138.98,138.70,139.08,138.13,0.19%
2015-08-24,137.62,138.67,139.01,135.91,-0.98%
2015-08-25,136.89,137.55,138.68,136.40,-0.53%
2015-08-26,135.68,136.86,137.62,135.37,-0.88%
2015-08-27,136.11,135.67,136.41,135.21,0.32%
2015-08-28,136.07,136.07,136.63,135.25,-0.03%
2015-08-31,135.95,135.98,136.40,135.63,-0.09%
2015-09-01,135.07,135.90,136.29,134.62,-0.65%
2015-09-02,135.09,135.01,135.83,134.67,0.01%
2015-09-03,133.56,135.07,135.39,133.10,-1.13%
2015-09-04,132.66,133.54,133.68,132.18,-0.67%
2015-09-07,133.20,132.73,133.36,132.51,0.41%
2015-09-08,134.18,133.21,134.44,132.92,0.74%
2015-09-09,135.04,134.14,135.25,134.13,0.64%
2015-09-10,136.05,134.99,136.27,134.69,0.75%
2015-09-11,136.73,136.00,136.95,135.68,0.50%
2015-09-14,136.11,136.64,137.08,135.44,-0.45%
2015-09-15,135.69,136.00,136.43,134.94,-0.31%
2015-09-16,136.11,135.67,136.64,135.11,0.31%
2015-09-17,137.25,136.09,137.63,136.00,0.84%
2015-09-18,135.66,137.20,137.31,135.19,-1.16%
2015-09-21,134.88,135.40,136.18,134.72,-0.57%
2015-09-22,133.62,134.86,135.00,133.27,-0.93%
2015-09-23,134.57,133.54,134.72,133.11,0.71%
2015-09-24,134.86,134.52,134.90,133.97,0.22%
2015-09-25,134.98,134.79,135.43,134.07,0.09%
2015-09-28,134.86,134.93,134.99,133.88,-0.09%
2015-09-29,134.69,134.81,135.04,134.19,-0.13%
2015-09-30,133.97,134.61,135.15,133.53,-0.53%
2015-10-01,134.28,133.92,134.30,133.41,0.23%
2015-10-02,134.41,134.24,135.09,133.94,0.10%
2015-10-05,134.74,134.51,135.74,134.36,0.25%
2015-10-06,135.54,134.77,135.66,134.35,0.59%
2015-10-07,134.84,135.44,135.66,134.57,-0.52%
2015-10-08,135.27,134.82,135.60,134.65,0.32%
2015-10-09,136.61,135.23,137.01,135.01,0.99%
2015-10-12,136.31,136.56,136.94,136.18,-0.22%
2015-10-13,136.28,136.28,136.64,135.97,-0.02%
2015-10-14,136.34,136.20,136.77,136.10,0.04%
2015-10-15,135.34,136.32,136.76,134.75,-0.73%
2015-10-16,135.53,135.30,136.01,134.91,0.14%
2015-10-19,135.31,135.55,135.81,135.02,-0.16%
2015-10-20,135.99,135.30,136.25,135.22,0.50%
2015-10-21,136.01,135.91,136.44,135.82,0.01%
2015-10-22,134.04,135.95,136.10,133.96,-1.45%
2015-10-23,133.82,134.02,134.31,133.33,-0.16%
2015-10-26,133.88,133.68,133.92,133.05,0.04%
2015-10-27,133.10,133.84,133.93,132.67,-0.58%
2015-10-28,132.25,133.07,133.60,131.92,-0.64%
2015-10-29,132.96,132.23,133.04,131.57,0.54%
2015-10-30,132.75,132.93,133.40,132.18,-0.16%
2015-11-02,133.04,132.98,133.26,132.58,0.22%
2015-11-03,132.78,132.96,133.13,132.49,-0.20%
2015-11-04,132.09,132.74,132.95,131.77,-0.52%
2015-11-05,132.51,132.05,132.75,131.80,0.32%
2015-11-06,132.29,132.47,133.23,131.49,-0.17%
2015-11-09,132.43,132.12,133.20,132.09,0.11%
2015-11-10,132.08,132.40,132.79,131.58,-0.26%
2015-11-11,131.99,132.02,132.44,131.62,-0.07%
2015-11-12,132.63,131.98,132.76,131.44,0.48%
2015-11-13,132.20,132.56,132.65,131.50,-0.32%
2015-11-16,131.63,131.51,132.26,130.59,-0.43%
2015-11-17,131.41,131.61,131.85,131.15,-0.17%
2015-11-18,131.79,131.32,131.82,131.06,0.29%
2015-11-19,131.88,131.71,132.25,131.37,0.07%
2015-11-20,130.85,131.84,132.09,130.66,-0.78%
2015-11-23,130.66,130.82,131.08,130.29,-0.15%
2015-11-24,130.39,130.59,130.83,130.15,-0.21%
2015-11-25,130.41,130.36,130.78,129.72,0.02%
2015-11-26,130.10,130.38,130.53,129.83,-0.24%
2015-11-27,130.13,130.07,130.36,129.61,0.02%
2015-11-30,130.05,130.05,130.33,129.77,-0.06%
2015-12-01,130.63,130.01,130.83,129.71,0.45%
2015-12-02,130.82,130.58,131.01,130.26,0.15%
2015-12-03,134.11,130.79,134.53,130.10,2.51%
2015-12-04,134.09,134.09,134.61,133.28,-0.01%
2015-12-07,133.68,133.78,134.11,133.24,-0.31%
2015-12-08,133.92,133.66,134.02,133.44,0.18%
2015-12-09,133.89,133.87,134.23,133.47,-0.02%
2015-12-10,133.03,133.90,134.12,132.72,-0.64%
2015-12-11,132.82,133.01,133.81,132.53,-0.16%
2015-12-14,133.03,132.74,133.28,132.40,0.16%
2015-12-15,132.97,133.01,133.56,132.65,-0.05%
2015-12-16,133.37,132.98,133.87,132.60,0.30%
2015-12-17,132.68,133.37,133.43,132.53,-0.52%
2015-12-18,131.74,132.66,133.92,130.97,-0.71%
2015-12-21,132.27,131.64,132.41,131.49,0.40%
2015-12-22,132.63,132.21,132.81,132.05,0.27%
2015-12-23,131.93,132.60,132.68,131.45,-0.53%
